央视,#genre#
爱怀旧,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3&HlsProfileId=
爱奇谈,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3&HlsProfileId=
爱动漫,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3&HlsProfileId=
爱体育,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3&HlsProfileId=

爱历史,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3&HlsProfileId=
爱科学,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3&HlsProfileId=

爱幼教,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3&HlsProfileId=

爱世界,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3&HlsProfileId=

USA_,#genre#

M+#0 HD,p3p://fccsen.dyndns.tv:29706/5b761d0c0006b4060107315b099302d6.ts
Comedy Central,p3p://fccsen.dyndns.tv:29706/5db7a02600000c2b8eb37ad1365316be.ts
Cosmopolitan TV Espa?a,p3p://fccsen.dyndns.tv:29706/5db7b2fa00095fee8efd095b170c7129.ts
AXN Espa?a,p3p://fccsen.dyndns.tv:29706/5db79f1f000451ad8eaf78904cd365fa.ts
Hollywood,p3p://fccsen.dyndns.tv:29706/5db8887200070c8e923ee58847017bc5.ts
Calle13,p3p://fccsen.dyndns.tv:29706/5b763089000762e1015351d71d6c13cd.ts
FOX Espa?a,p3p://fccsen.dyndns.tv:29706/5db79c68000cefda8ea4dff903dc4646.ts
M+ Estrenos,p3p://fccsen.dyndns.tv:29706/5db87bbe00080ace920d46a93b090594.ts
AXN White,p3p://fccsen.dyndns.tv:29706/5db7b6480008062b8f09f1b745d605ac.ts
SYFY,p3p://fccsen.dyndns.tv:29706/5b778827000253f9069191b050987850.ts
M.Series,p3p://fccsen.dyndns.tv:29706/5b762204000c5721011a9b927a860623.ts
M.drama,p3p://fccsen.dyndns.tv:29706/6473f878000450f9d5d1dcfb429f195d.ts
THT music,https://bl.uma.media/live/619345/HLS/619345_3/1/1/playlist.m3u8
MTV Espa?a,p3p://fccsen.dyndns.tv:29706/64740bd500072d88d61d80f933326421.ts

TCM,p3p://fccsen.dyndns.tv:29706/5db887d0000bf3b2923c6df831161887.ts
M+ Accion,p3p://fccsen.dyndns.tv:29706/5db881ff000ef07b9225b64d0ad112a4.ts
M+ Comedia,p3p://fccsen.dyndns.tv:29706/5db882de0006a50192291b47372212de.ts
M.Golf,p3p://fccsen.dyndns.tv:29706/5db8edad00009d5a93ca525670302363.ts
Real Madrid,p3p://fccsen.dyndns.tv:29706/5dc0e668000acef8b2edef7279465cbc.ts
Bemad TV,p3p://fccsen.dyndns.tv:29706/5dc1a2e0000ed600b5ce2540559524f5.ts

Historia,p3p://fccsen.dyndns.tv:29706/64761ed3000d582cde37b2bd3caf183d.ts
Atreseries,p3p://fccsen.dyndns.tv:29706/5dd31dff0006c7dafa170b32161c4ae4.ts




Nat Geo Wild,p3p://fccsen.dyndns.tv:29706/5dc0ec4b0006aafeb304ed2274fc4173.ts
National Graphic,p3p://fccsen.dyndns.tv:29706/64763f95000972a9deb7a7990dcc1d8a.ts
Nova,p3p://fccsen.dyndns.tv:29706/5dc1a271000c4e5cb5cc730244686f38.ts

Dkiss TV,p3p://fccsen.dyndns.tv:29706/5dd4413a000ce7a0fe88ab304c470675.ts
Energy,p3p://fccsen.dyndns.tv:29706/5b7789ff0000d0950698c50f203e08a9.ts
Caza Y pesca,p3p://fccsen.dyndns.tv:29706/5dc0c64700085919b2706df267841046.ts

Divinity,p3p://fccsen.dyndns.tv:29706/5dc1a1fb00019d9cb5caa3555ebe22f1.ts
Neox,p3p://fccsen.dyndns.tv:29706/5b778945000c41000695f16c654c040f.ts
Canal Panda,p3p://fccsen.dyndns.tv:29706/64740503000ac02cd602dd9852881623.ts
Boing,p3p://fccsen.dyndns.tv:29706/5dc35e870006ff4bbc932795392842c9.ts
Dreamworks,p3p://fccsen.dyndns.tv:29706/5dd443480001077afe90aed8541a722b.ts
Disney JR,p3p://fccsen.dyndns.tv:29706/5dc1a423000956d6b5d3119215b82a99.ts
Disney ES,p3p://fccsen.dyndns.tv:29706/5db87dd600084cfb9215746d12787a38.ts
Clan HD,p3p://fccsen.dyndns.tv:29706/5dc35f2000065c47bc957d14099a571e.ts
Nicklodeon,p3p://fccsen.dyndns.tv:29706/5dc1ab01000e8cc7b5ede610732c089c.ts
Super3/33,p3p://fccsen.dyndns.tv:29706/5dd443480001077afe90aed8541a722b.ts

其他卫视_,#genre#

大湾区卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
延边卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
嘉佳卡通,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
农林卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
茶频道,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
老故事,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
家庭理财,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
弈坛春秋,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
都市青春,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
西部电影,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
新闻综合,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8
TCZT-2,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8
TCZT-1,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
游戏风云,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
乐游,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
都市剧场,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8

香港频道_,#genre#

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8


民視新聞 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台視新聞 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8

TVBS新聞 HD,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新聞,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8

TVBJ1,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153395
TVB1,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153396
TVBE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153398
TVB XING HE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153506
TVB CHINESE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153401
TVB CLASSIC,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153503
TVB E NEWS,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153504
TVB PEARL,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153399
TVB DRAMA,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153400
TVB JADE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153505
FAIRCHILD WEST,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=90351
FAIRCHILD 2,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=90352
TVB 翡翠台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571187&extension=ts
mac=00:1A:79:50:63:9E&stream=571186&extension=ts
TVB 經典台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
TVB 娛樂新聞台,http://4ksuper.live/play/live.php?


TVB翡翠台,http://r.jdshipin.com/qClQf




TVB千禧,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
娱乐新闻,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571188&extension=ts




番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8

长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8


人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8

美亚电影,http://50.7.238.114:8278/meiyamovie_twn/playlist.m3u8?tid=MFDF2848449728484497&ct=19211&tsum=f65f39620c24fee2e633c4727cc48727




体育频道_,#genre#

纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8

CCTV5-,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?

BRTV体育休闲,http://111.20.35.103:6610/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=

欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
俄罗斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/530/index.m3u8

拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8

天空体育 足球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7336/index.m3u8
天空体育 新闻,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2477/index.m3u8
天空体育 板球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7343/index.m3u8


全球频道_,#genre#
中國環球,http://live.cgtn.com/500/prog_index.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
华文一台,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
华文二台,http://vvlive.eztv.vip/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
华文六台,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1662611110-0-0-cf20c4fcf669736034b6ceac0d01d403

金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
泰国ASTV,http://news1.live14.com/stream/news1_hi.m3u8
朝鲜新闻,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
俄罗斯台,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
日本华语,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8


环球频道,http://live.cgtn.com/500/prog_index.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
CNA频道,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8

欧洲体育,http://europa-crtvg.flumotion.com/playlist.m3u8
欧洲华文,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe 
动物频道,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

地理野生,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b800000_t64NDgwcA==.m3u8

M+#0 HD,p3p://fccsen.dyndns.tv:29706/5b761d0c0006b4060107315b099302d6.ts
Comedy Central,p3p://fccsen.dyndns.tv:29706/5db7a02600000c2b8eb37ad1365316be.ts
Cosmopolitan TV Espa?a,p3p://fccsen.dyndns.tv:29706/5db7b2fa00095fee8efd095b170c7129.ts
AXN Espa?a,p3p://fccsen.dyndns.tv:29706/5db79f1f000451ad8eaf78904cd365fa.ts
Hollywood,p3p://fccsen.dyndns.tv:29706/5db8887200070c8e923ee58847017bc5.ts
Calle13,p3p://fccsen.dyndns.tv:29706/5b763089000762e1015351d71d6c13cd.ts
FOX Espa?a,p3p://fccsen.dyndns.tv:29706/5db79c68000cefda8ea4dff903dc4646.ts
M+ Estrenos,p3p://fccsen.dyndns.tv:29706/5db87bbe00080ace920d46a93b090594.ts
AXN White,p3p://fccsen.dyndns.tv:29706/5db7b6480008062b8f09f1b745d605ac.ts
SYFY,p3p://fccsen.dyndns.tv:29706/5b778827000253f9069191b050987850.ts
M.Series,p3p://fccsen.dyndns.tv:29706/5b762204000c5721011a9b927a860623.ts
M.drama,p3p://fccsen.dyndns.tv:29706/6473f878000450f9d5d1dcfb429f195d.ts
THT music,https://bl.uma.media/live/619345/HLS/619345_3/1/1/playlist.m3u8
MTV Espa?a,p3p://fccsen.dyndns.tv:29706/64740bd500072d88d61d80f933326421.ts

TCM,p3p://fccsen.dyndns.tv:29706/5db887d0000bf3b2923c6df831161887.ts
M+ Accion,p3p://fccsen.dyndns.tv:29706/5db881ff000ef07b9225b64d0ad112a4.ts
M+ Comedia,p3p://fccsen.dyndns.tv:29706/5db882de0006a50192291b47372212de.ts
M.Golf,p3p://fccsen.dyndns.tv:29706/5db8edad00009d5a93ca525670302363.ts
Real Madrid,p3p://fccsen.dyndns.tv:29706/5dc0e668000acef8b2edef7279465cbc.ts
Bemad TV,p3p://fccsen.dyndns.tv:29706/5dc1a2e0000ed600b5ce2540559524f5.ts

Historia,p3p://fccsen.dyndns.tv:29706/64761ed3000d582cde37b2bd3caf183d.ts
Atreseries,p3p://fccsen.dyndns.tv:29706/5dd31dff0006c7dafa170b32161c4ae4.ts




Nat Geo Wild,p3p://fccsen.dyndns.tv:29706/5dc0ec4b0006aafeb304ed2274fc4173.ts
National Graphic,p3p://fccsen.dyndns.tv:29706/64763f95000972a9deb7a7990dcc1d8a.ts
Nova,p3p://fccsen.dyndns.tv:29706/5dc1a271000c4e5cb5cc730244686f38.ts

Dkiss TV,p3p://fccsen.dyndns.tv:29706/5dd4413a000ce7a0fe88ab304c470675.ts
Energy,p3p://fccsen.dyndns.tv:29706/5b7789ff0000d0950698c50f203e08a9.ts
Caza Y pesca,p3p://fccsen.dyndns.tv:29706/5dc0c64700085919b2706df267841046.ts

Divinity,p3p://fccsen.dyndns.tv:29706/5dc1a1fb00019d9cb5caa3555ebe22f1.ts
Neox,p3p://fccsen.dyndns.tv:29706/5b778945000c41000695f16c654c040f.ts
Canal Panda,p3p://fccsen.dyndns.tv:29706/64740503000ac02cd602dd9852881623.ts
Boing,p3p://fccsen.dyndns.tv:29706/5dc35e870006ff4bbc932795392842c9.ts
Dreamworks,p3p://fccsen.dyndns.tv:29706/5dd443480001077afe90aed8541a722b.ts
Disney JR,p3p://fccsen.dyndns.tv:29706/5dc1a423000956d6b5d3119215b82a99.ts
Disney ES,p3p://fccsen.dyndns.tv:29706/5db87dd600084cfb9215746d12787a38.ts
Clan HD,p3p://fccsen.dyndns.tv:29706/5dc35f2000065c47bc957d14099a571e.ts
Nicklodeon,p3p://fccsen.dyndns.tv:29706/5dc1ab01000e8cc7b5ede610732c089c.ts
Super3/33,p3p://fccsen.dyndns.tv:29706/5dd443480001077afe90aed8541a722b.ts
TVG Europa,https://europa-crtvg.flumotion.com/playlist.m3u8







梅林8M专区_,#genre#
全纪实8M1080,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
游戏风云 8M1080,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
都市剧场 8M1080[1920*1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
湖南金鹰纪实 8M1080[1920*1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
湖南茶频道 8M1080[1920*1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
江苏卫视 8M1080[1920*1080],http://39.134.24.165/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8




金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8



苏州-4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CGTN阿语,https://livear.cgtn.com/1000a/prog_index.m3u8



音乐MTV_,#genre#
罗刹海市,https://vd3.bdstatic.com/mda-pgr2jr52dm7ccsk9/720p/h264/1690336183075900538/mda-pgr2jr52dm7ccsk9.mp4?v_from_s=hkapp-haokan-hbe&auth_key=1690353679-0-0-e0865adf7462a7c1776543e55dd11ad1&bcevod_channel=searchbox_feed&cr=2&cd=0&pd=1&pt=3&logid=2479527199&vid=10704994643869749321&abtest=111803_3&klogid=2479527199
倩女幽魂,https://vd4.bdstatic.com/mda-mmchm6p6fq1zevvg/sc/cae_h264/1639399625609104755/mda-mmchm6p6fq1zevvg.mp4
一生所爱,https://vd4.bdstatic.com/mda-mf181n37xvws30wk/sc/cae_h264/1622613388893319600/mda-mf181n37xvws30wk.mp4
还有我,https://vd4.bdstatic.com/mda-mmdc8yse06x5vkui/sc/cae_h264/1639493465719528460/mda-mmdc8yse06x5vkui.mp4
别知己,https://vd3.bdstatic.com/mda-nc6fbmpp3c7un82u/sc/cae_h264_delogo/1646653485027816356/mda-nc6fbmpp3c7un82u.mp4
可能,https://vd4.bdstatic.com/mda-pc5h6tqhp2ww9h8n/sc/cae_h264/1678105042445913084/mda-pc5h6tqhp2ww9h8n.mp4
一半疯了一半算了,https://vd4.bdstatic.com/mda-pc90qhkey807x69p/sc/cae_h264/1678408580254002014/mda-pc90qhkey807x69p.mp4
人生的道场,https://vd2.bdstatic.com/mda-pd0cq9v8m081sdt4/sc/cae_h264/1680339952342081252/mda-pd0cq9v8m081sdt4.mp4
把悲伤留给自己,https://vd3.bdstatic.com/mda-nc5a7x6v1wxw4fcg/sc/cae_h264_delogo/1646551703135233300/mda-nc5a7x6v1wxw4fcg.mp4
爱江山更爱美人,https://vd2.bdstatic.com/mda-kmakb9inrreu3mt8/v2-hknm/sc/mda-kmakb9inrreu3mt8.mp4
归来是故乡,https://vd2.bdstatic.com/mda-mkic84t7mvbeapyt/sc/cae_h264/1637311849057017019/mda-mkic84t7mvbeapyt.mp4
小神仙,https://vd4.bdstatic.com/mda-mjpm70gm3k79bm2j/sc/cae_h264/1635116550506253927/mda-mjpm70gm3k79bm2j.mp4
Just To Be In Love,https://vd3.bdstatic.com/mda-njvq6xiy9g8r84fx/sc/cae_h264/1667149931131195635/mda-njvq6xiy9g8r84fx.mp4
他会魔法吧,https://vd3.bdstatic.com/mda-ng74jcsq65sekggj/sc/cae_h264/1657298507114384184/mda-ng74jcsq65sekggj.mp4
白狐,https://vd2.bdstatic.com/mda-ic8r1m25wqdra222/sc/mda-ic8r1m25wqdra222.mp4
难却,https://vd2.bdstatic.com/mda-niuf2gz0xjif5r13/sc/cae_h264/1664469143432278452/mda-niuf2gz0xjif5r13.mp4
公子向北走,https://vd2.bdstatic.com/mda-manrfuc6c9gn2rfk/v1-cae/sc/mda-manrfuc6c9gn2rfk.mp4
声声慢,https://vd4.bdstatic.com/mda-mkmhz737qqkq3hjg/sc/cae_h264/1637585202058731437/mda-mkmhz737qqkq3hjg.mp4
我来人间一趟,https://vd2.bdstatic.com/mda-ngn0fhwsubqvr7a4/sc/cae_h264/1658535828712902150/mda-ngn0fhwsubqvr7a4.mp4
走卒,https://vd3.bdstatic.com/mda-ndqnfu2a8fwdx215/1080p/cae_h264_delogo/1650902250574152735/mda-ndqnfu2a8fwdx215.mp4
半生,https://vd4.bdstatic.com/mda-masgkgtq89qnz6wu/sc/cae_h264_nowatermark/1611719265/mda-masgkgtq89qnz6wu.mp4
如果当时,https://vd2.bdstatic.com/mda-mh3002itd2qhe10j/sc/cae_h264/1628039901520201333/mda-mh3002itd2qhe10j.mp4

大风吹,https://vd2.bdstatic.com/mda-mg72dpzkeknpkj0q/sc/cae_h264/1625709416490060277/mda-mg72dpzkeknpkj0q.mp4
踏山河,https://vd3.bdstatic.com/mda-ne864gj0a5jjk9nb/sc/cae_h264/1652073462403954136/mda-ne864gj0a5jjk9nb.mp4
披着羊皮的狼,https://vd4.bdstatic.com/mda-nek6xx3pefhddr54/720p/h264/1653108903676497225/mda-nek6xx3pefhddr54.mp4
碎银几两,https://vd3.bdstatic.com/mda-mi43707e8v3ynr7x/sc/cae_h264/1630808410752260538/mda-mi43707e8v3ynr7x.mp4
一路生花,https://vd2.bdstatic.com/mda-nccytxs33wk5c0z6/sc/cae_h264_delogo/1647213382954115936/mda-nccytxs33wk5c0z6.mp4
我爱你坏,https://vd3.bdstatic.com/mda-nap8wnuw9ccqjgkz/sc/cae_h264_delogo/1643005531288407273/mda-nap8wnuw9ccqjgkz.mp4

烟雨人间,https://vd3.bdstatic.com/mda-ndpd1ik9hdc9ib5f/sc/cae_h264_delogo/1650792910128514783/mda-ndpd1ik9hdc9ib5f.mp4
青城山下白素贞,https://vd3.bdstatic.com/mda-kk5t8sr9s17twi0q/sc/mda-kk5t8sr9s17twi0q.mp4

盗将行,https://vd2.bdstatic.com/mda-mkv5bmint5d5d8tr/sc/cae_h264/1638753063173321074/mda-mkv5bmint5d5d8tr.mp4
一曲相思,https://vd2.bdstatic.com/mda-naf2c0nym8ttfp0p/sc/cae_h264_delogo/1642301726480393966/mda-naf2c0nym8ttfp0p.mp4
纸短情长,https://vd2.bdstatic.com/mda-kctr0t7uv1bx1zbg/v1-cae/sc/mda-kctr0t7uv1bx1zbg.mp4
大田后生仔,https://vd4.bdstatic.com/mda-nekj99pxk1k82iwr/360p/h264/1653140670607345260/mda-nekj99pxk1k82iwr.mp4
缘分一道桥,https://vd3.bdstatic.com/mda-nekjjx5anttjybjp/480p/h264/1653141074709573665/mda-nekjjx5anttjybjp.mp4
西海情歌-央降卓玛,https://vd2.bdstatic.com/mda-kcmja9nywg52muqt/v1-cae/sc/mda-kcmja9nywg52muqt.mp4
你笑起来真好看,https://vd2.bdstatic.com/mda-kdsuzc9bi4r1en2k/v1-cae/sc/mda-kdsuzc9bi4r1en2k.mp4
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
人生如歌,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
流光飞舞-刘惜君,https://vdse.bdstatic.com//6d264d7f88af58131b764dfa5f6b9b48.mp4
缘起-周深(青蛇1),https://vdse.bdstatic.com//aeb0616f23b8eb3566777e1e8c17b8ae.mp4
问花–周深(青蛇2),https://vd2.bdstatic.com/mda-mke7uj3851bdey5f/hd/cae_h264/1636959252058792218/mda-mke7uj3851bdey5f.mp4

执迷不悔–刘惜君,https://vd3.bdstatic.com/mda-ne2q5iji4vf1qpbm/hd/cae_h264_delogo/1651597628776115583/mda-ne2q5iji4vf1qpbm.mp4

暗香-沙宝亮,https://vd3.bdstatic.com/mda-jj9irtq1jriq0dd4/hd/mda-jj9irtq1jriq0dd4.mp4
胡66-《后来遇见他》,https://vd3.bdstatic.com/mda-kfpdfub83r7vea48/hd/mda-kfpdfub83r7vea48.mp4
千千万万-深海鱼子酱,https://vd3.bdstatic.com/mda-meiaa2e63ve7ram5/hd/cae_h264/1621408953745287302/mda-meiaa2e63ve7ram5.mp4
麦小兜-《清空》,https://vdse.bdstatic.com//2ea12d727100e436cfce922faee93901.mp4
《落日与晚风》-IN-K/王忻辰,https://vdse.bdstatic.com//c2289af7749daef7a72ea754f33a3a06.mp4
等你归来-程响,https://vdse.bdstatic.com//a3d1f9260900f7caf522089501aff9eb.mp4
梵影-总以为来日方长,https://vdse.bdstatic.com//f02b43b376225b167b9db435689a2ffc.mp4
梅朵-总以为来日方长,https://vd3.bdstatic.com/mda-nd5iej28ngx7pwe5/hd/cae_h264_delogo/1649251233112341164/mda-nd5iej28ngx7pwe5.mp4
于洋《一开始说陪你到老的人现在他还在吗》,https://vdse.bdstatic.com//324af9047ee4ce6e3f0c86d22aed52df.mp4
傅梦彤-《潮汐》,https://vd3.bdstatic.com/mda-nbt74ab6ftkdwgwq/hd/cae_h264_delogo/1646024713670431428/mda-nbt74ab6ftkdwgwq.mp4
